alpha,cl,cd,cm,ld,re,ncrit,cl_corrected,cd_original,cd_corrected,ld_corrected,mach_corrected
-2.000000,-0.230800,0.005800,0.000100,-39.793103,5000000.000000,7.000000,-0.429279,0.005800,0.005800,-74.013669,0.850000
-1.850000,-0.213400,0.005780,0.000100,-36.920415,5000000.000000,7.000000,-0.396916,0.005780,0.005780,-68.670577,0.850000
-1.700000,-0.196100,0.005740,0.000100,-34.163763,5000000.000000,7.000000,-0.364739,0.005740,0.005740,-63.543309,0.850000
-1.550000,-0.178900,0.005700,0.000100,-31.385965,5000000.000000,7.000000,-0.332747,0.005700,0.005700,-58.376709,0.850000
-1.400000,-0.161700,0.005680,0.000100,-28.468310,5000000.000000,7.000000,-0.300756,0.005680,0.005680,-52.949981,0.850000
-1.250000,-0.144300,0.005650,0.000100,-25.539823,5000000.000000,7.000000,-0.268393,0.005650,0.005650,-47.503106,0.850000
-1.100000,-0.127000,0.005640,0.000100,-22.517730,5000000.000000,7.000000,-0.236215,0.005640,0.005640,-41.882128,0.850000
-0.800000,-0.092500,0.005600,0.000100,-16.517857,5000000.000000,7.000000,-0.172047,0.005600,0.005600,-30.722590,0.850000
-0.650000,-0.075100,0.005570,0.000100,-13.482944,5000000.000000,7.000000,-0.139683,0.005570,0.005570,-25.077767,0.850000
-0.500000,-0.057700,0.005570,0.000000,-10.359066,5000000.000000,7.000000,-0.107320,0.005570,0.005570,-19.267472,0.850000
-0.350000,-0.040400,0.005560,0.000000,-7.266187,5000000.000000,7.000000,-0.075142,0.005560,0.005560,-13.514833,0.850000
-0.200000,-0.023100,0.005560,0.000000,-4.154676,5000000.000000,7.000000,-0.042965,0.005560,0.005560,-7.727541,0.850000
-0.050000,-0.005800,0.005550,0.000000,-1.045045,5000000.000000,7.000000,-0.010788,0.005550,0.005550,-1.943744,0.850000
0.100000,0.011600,0.005540,-0.000000,2.093863,5000000.000000,7.000000,0.021576,0.005540,0.005540,3.894506,0.850000
0.250000,0.028900,0.005550,-0.000000,5.207207,5000000.000000,7.000000,0.053753,0.005550,0.005550,9.685209,0.850000
0.400000,0.046300,0.005560,-0.000000,8.327338,5000000.000000,7.000000,0.086116,0.005560,0.005560,15.488534,0.850000
0.550000,0.063500,0.005580,-0.000000,11.379928,5000000.000000,7.000000,0.118108,0.005580,0.005580,21.166237,0.850000
0.700000,0.080900,0.005590,-0.000100,14.472272,5000000.000000,7.000000,0.150471,0.005590,0.005590,26.917879,0.850000
0.850000,0.098300,0.005600,-0.000100,17.553571,5000000.000000,7.000000,0.182834,0.005600,0.005600,32.648980,0.850000
1.000000,0.115600,0.005610,-0.000100,20.606061,5000000.000000,7.000000,0.215012,0.005610,0.005610,38.326494,0.850000
1.150000,0.132800,0.005640,-0.000100,23.546099,5000000.000000,7.000000,0.247003,0.005640,0.005640,43.794855,0.850000
1.300000,0.150100,0.005660,-0.000100,26.519435,5000000.000000,7.000000,0.279180,0.005660,0.005660,49.325147,0.850000
1.450000,0.167500,0.005690,-0.000100,29.437610,5000000.000000,7.000000,0.311544,0.005690,0.005690,54.752842,0.850000
1.600000,0.184800,0.005710,-0.000100,32.364273,5000000.000000,7.000000,0.343721,0.005710,0.005710,60.196325,0.850000
1.750000,0.202000,0.005750,-0.000100,35.130435,5000000.000000,7.000000,0.375712,0.005750,0.005750,65.341281,0.850000
1.900000,0.219200,0.005780,-0.000100,37.923875,5000000.000000,7.000000,0.407704,0.005780,0.005780,70.536976,0.850000
2.050000,0.236500,0.005820,-0.000100,40.635739,5000000.000000,7.000000,0.439881,0.005820,0.005820,75.580939,0.850000
2.200000,0.253800,0.005860,-0.000100,43.310580,5000000.000000,7.000000,0.472058,0.005860,0.005860,80.556043,0.850000
2.350000,0.271000,0.005900,-0.000100,45.932203,5000000.000000,7.000000,0.504050,0.005900,0.005900,85.432163,0.850000
2.500000,0.288200,0.005940,-0.000000,48.518519,5000000.000000,7.000000,0.536041,0.005940,0.005940,90.242611,0.850000
2.650000,0.305500,0.005990,-0.000000,51.001669,5000000.000000,7.000000,0.568218,0.005990,0.005990,94.861178,0.850000
2.800000,0.322700,0.006030,-0.000000,53.515755,5000000.000000,7.000000,0.600210,0.006030,0.006030,99.537282,0.850000
2.950000,0.339800,0.006090,0.000000,55.796388,5000000.000000,7.000000,0.632015,0.006090,0.006090,103.779173,0.850000
3.100000,0.357100,0.006120,0.000000,58.349673,5000000.000000,7.000000,0.664193,0.006120,0.006120,108.528188,0.850000
3.250000,0.374300,0.006180,0.000100,60.566343,5000000.000000,7.000000,0.696184,0.006180,0.006180,112.651110,0.850000
3.400000,0.391400,0.006230,0.000100,62.825040,5000000.000000,7.000000,0.727989,0.006230,0.006230,116.852201,0.850000
3.700000,0.425700,0.006340,0.000200,67.145110,5000000.000000,7.000000,0.791786,0.006340,0.006340,124.887369,0.850000
3.850000,0.443000,0.006380,0.000200,69.435737,5000000.000000,7.000000,0.823963,0.006380,0.006380,129.147847,0.850000
4.000000,0.460100,0.006460,0.000300,71.222910,5000000.000000,7.000000,0.855769,0.006460,0.006460,132.471922,0.850000
4.150000,0.477400,0.006500,0.000300,73.446154,5000000.000000,7.000000,0.887946,0.006500,0.006500,136.607071,0.850000
4.300000,0.494400,0.006570,0.000400,75.251142,5000000.000000,7.000000,0.919565,0.006570,0.006570,139.964280,0.850000
4.450000,0.511600,0.006610,0.000500,77.397882,5000000.000000,7.000000,0.951557,0.006610,0.006610,143.957136,0.850000
4.600000,0.528600,0.006690,0.000500,79.013453,5000000.000000,7.000000,0.983176,0.006690,0.006690,146.962037,0.850000
4.750000,0.545900,0.006730,0.000600,81.114413,5000000.000000,7.000000,1.015353,0.006730,0.006730,150.869744,0.850000
4.900000,0.562900,0.006800,0.000700,82.779412,5000000.000000,7.000000,1.046973,0.006800,0.006800,153.966578,0.850000
5.050000,0.580000,0.006850,0.000800,84.671533,5000000.000000,7.000000,1.078778,0.006850,0.006850,157.485852,0.850000
5.200000,0.597000,0.006920,0.000900,86.271676,5000000.000000,7.000000,1.110397,0.006920,0.006920,160.462059,0.850000
5.350000,0.614000,0.007000,0.001000,87.714286,5000000.000000,7.000000,1.142017,0.007000,0.007000,163.145258,0.850000
5.500000,0.631200,0.007040,0.001100,89.659091,5000000.000000,7.000000,1.174008,0.007040,0.007040,166.762522,0.850000
5.650000,0.648100,0.007110,0.001200,91.153305,5000000.000000,7.000000,1.205442,0.007110,0.007110,169.541704,0.850000
5.800000,0.665000,0.007200,0.001300,92.361111,5000000.000000,7.000000,1.236875,0.007200,0.007200,171.788177,0.850000
5.950000,0.682000,0.007260,0.001500,93.939394,5000000.000000,7.000000,1.268494,0.007260,0.007260,174.723724,0.850000
6.100000,0.698800,0.007340,0.001600,95.204360,5000000.000000,7.000000,1.299742,0.007340,0.007340,177.076512,0.850000
6.400000,0.732600,0.007490,0.002000,97.810414,5000000.000000,7.000000,1.362608,0.007490,0.007490,181.923675,0.850000
6.550000,0.749500,0.007580,0.002100,98.878628,5000000.000000,7.000000,1.394042,0.007580,0.007580,183.910512,0.850000
6.700000,0.765900,0.007680,0.002400,99.726562,5000000.000000,7.000000,1.424545,0.007680,0.007680,185.487639,0.850000
6.850000,0.782800,0.007770,0.002500,100.746461,5000000.000000,7.000000,1.455978,0.007770,0.007770,187.384611,0.850000
7.000000,0.799300,0.007850,0.002800,101.821656,5000000.000000,7.000000,1.486668,0.007850,0.007850,189.384433,0.850000
7.150000,0.816000,0.007960,0.003000,102.512563,5000000.000000,7.000000,1.517729,0.007960,0.007960,190.669494,0.850000
7.300000,0.832100,0.008070,0.003400,103.110285,5000000.000000,7.000000,1.547675,0.008070,0.008070,191.781235,0.850000
7.450000,0.848700,0.008160,0.003600,104.007353,5000000.000000,7.000000,1.578550,0.008160,0.008160,193.449747,0.850000
7.600000,0.865000,0.008260,0.003900,104.721550,5000000.000000,7.000000,1.608867,0.008260,0.008260,194.778126,0.850000
7.750000,0.881200,0.008370,0.004200,105.280765,5000000.000000,7.000000,1.638999,0.008370,0.008370,195.818245,0.850000
7.900000,0.897500,0.008510,0.004500,105.464160,5000000.000000,7.000000,1.669316,0.008510,0.008510,196.159353,0.850000
8.050000,0.913800,0.008630,0.004800,105.886443,5000000.000000,7.000000,1.699633,0.008630,0.008630,196.944783,0.850000
8.200000,0.930400,0.008740,0.005100,106.453089,5000000.000000,7.000000,1.730509,0.008740,0.008740,197.998724,0.850000
8.350000,0.946900,0.008860,0.005300,106.873589,5000000.000000,7.000000,1.761198,0.008860,0.008860,198.780838,0.850000
8.500000,0.965000,0.008990,0.005300,107.341491,5000000.000000,7.000000,1.794864,0.008990,0.008990,199.651117,0.850000
8.650000,0.982900,0.009150,0.005200,107.420765,5000000.000000,7.000000,1.828157,0.009150,0.009150,199.798565,0.850000
8.800000,1.000600,0.009300,0.005200,107.591398,5000000.000000,7.000000,1.861078,0.009300,0.009300,200.115935,0.850000
8.950000,1.017800,0.009430,0.005300,107.932131,5000000.000000,7.000000,1.893070,0.009430,0.009430,200.749687,0.850000
9.250000,1.055700,0.009730,0.004700,108.499486,5000000.000000,7.000000,1.963562,0.009730,0.009730,201.804945,0.850000
9.400000,1.074900,0.009890,0.004300,108.685541,5000000.000000,7.000000,1.999273,0.009890,0.009890,202.151000,0.850000
9.550000,1.093900,0.010070,0.004000,108.629593,5000000.000000,7.000000,2.034613,0.010070,0.010070,202.046939,0.850000
9.700000,1.112800,0.010260,0.003700,108.460039,5000000.000000,7.000000,2.069766,0.010260,0.010260,201.731575,0.850000
9.850000,1.131600,0.010430,0.003500,108.494727,5000000.000000,7.000000,2.104733,0.010430,0.010430,201.796093,0.850000
10.000000,1.150500,0.010590,0.003200,108.640227,5000000.000000,7.000000,2.139887,0.010590,0.010590,202.066717,0.850000
10.150000,1.169300,0.010760,0.003000,108.671004,5000000.000000,7.000000,2.174854,0.010760,0.010760,202.123961,0.850000
10.300000,1.187900,0.010940,0.002700,108.583181,5000000.000000,7.000000,2.209449,0.010940,0.010940,201.960614,0.850000
10.450000,1.205100,0.011130,0.002800,108.274933,5000000.000000,7.000000,2.241440,0.011130,0.011130,201.387284,0.850000
10.600000,1.218900,0.011310,0.003600,107.771883,5000000.000000,7.000000,2.267108,0.011310,0.011310,200.451631,0.850000
10.750000,1.232800,0.011490,0.004400,107.293299,5000000.000000,7.000000,2.292961,0.011490,0.011490,199.561482,0.850000
10.900000,1.246800,0.011690,0.005200,106.655261,5000000.000000,7.000000,2.319001,0.011690,0.011690,198.374756,0.850000
11.050000,1.261000,0.011900,0.005900,105.966387,5000000.000000,7.000000,2.345412,0.011900,0.011900,197.093476,0.850000
11.200000,1.276000,0.012070,0.006500,105.716653,5000000.000000,7.000000,2.373312,0.012070,0.012070,196.628980,0.850000
11.350000,1.291000,0.012260,0.007000,105.301794,5000000.000000,7.000000,2.401211,0.012260,0.012260,195.857359,0.850000
11.500000,1.306100,0.012450,0.007500,104.907631,5000000.000000,7.000000,2.429297,0.012450,0.012450,195.124229,0.850000
11.650000,1.321200,0.012650,0.008100,104.442688,5000000.000000,7.000000,2.457382,0.012650,0.012650,194.259453,0.850000
11.800000,1.336300,0.012850,0.008600,103.992218,5000000.000000,7.000000,2.485468,0.012850,0.012850,193.421596,0.850000
11.950000,1.351300,0.013070,0.009100,103.389441,5000000.000000,7.000000,2.513367,0.013070,0.013070,192.300455,0.850000
12.100000,1.366100,0.013300,0.009700,102.714286,5000000.000000,7.000000,2.540894,0.013300,0.013300,191.044691,0.850000
12.250000,1.380800,0.013540,0.010200,101.979321,5000000.000000,7.000000,2.568236,0.013540,0.013540,189.677683,0.850000
12.400000,1.395400,0.013800,0.010800,101.115942,5000000.000000,7.000000,2.595391,0.013800,0.013800,188.071832,0.850000
12.550000,1.409700,0.014070,0.011400,100.191898,5000000.000000,7.000000,2.621989,0.014070,0.014070,186.353144,0.850000
12.700000,1.423800,0.014350,0.012100,99.219512,5000000.000000,7.000000,2.648214,0.014350,0.014350,184.544544,0.850000
12.850000,1.437900,0.014640,0.012700,98.217213,5000000.000000,7.000000,2.674440,0.014640,0.014640,182.680306,0.850000
13.000000,1.452400,0.014880,0.013300,97.607527,5000000.000000,7.000000,2.701409,0.014880,0.014880,181.546312,0.850000
13.150000,1.466700,0.015130,0.013900,96.939855,5000000.000000,7.000000,2.728007,0.015130,0.015130,180.304467,0.850000
13.300000,1.480800,0.015400,0.014600,96.155844,5000000.000000,7.000000,2.754232,0.015400,0.015400,178.846237,0.850000
13.450000,1.494600,0.015680,0.015300,95.318878,5000000.000000,7.000000,2.779900,0.015680,0.015680,177.289511,0.850000
13.600000,1.508300,0.015960,0.016000,94.505013,5000000.000000,7.000000,2.805381,0.015960,0.015960,175.775753,0.850000
13.750000,1.521600,0.016260,0.016700,93.579336,5000000.000000,7.000000,2.830119,0.016260,0.016260,174.054029,0.850000
13.900000,1.534700,0.016570,0.017500,92.619191,5000000.000000,7.000000,2.854484,0.016570,0.016570,172.268197,0.850000
14.050000,1.547400,0.016890,0.018300,91.616341,5000000.000000,7.000000,2.878106,0.016890,0.016890,170.402933,0.850000
14.200000,1.559800,0.017230,0.019100,90.528149,5000000.000000,7.000000,2.901169,0.017230,0.017230,168.378936,0.850000
14.350000,1.571800,0.017580,0.020100,89.408419,5000000.000000,7.000000,2.923489,0.017580,0.017580,166.296281,0.850000
14.500000,1.583200,0.017950,0.021000,88.200557,5000000.000000,7.000000,2.944692,0.017950,0.017950,164.049704,0.850000
14.650000,1.593700,0.018340,0.022100,86.897492,5000000.000000,7.000000,2.964222,0.018340,0.018340,161.626052,0.850000
14.800000,1.602400,0.018730,0.023500,85.552589,5000000.000000,7.000000,2.980403,0.018730,0.018730,159.124584,0.850000
14.950000,1.610000,0.019160,0.025100,84.029228,5000000.000000,7.000000,2.994539,0.019160,0.019160,156.291189,0.850000
15.100000,1.617300,0.019620,0.026600,82.431193,5000000.000000,7.000000,3.008117,0.019620,0.019620,153.318904,0.850000
15.250000,1.624100,0.020120,0.028100,80.720676,5000000.000000,7.000000,3.020765,0.020120,0.020120,150.137408,0.850000
15.400000,1.630400,0.020680,0.029500,78.839458,5000000.000000,7.000000,3.032482,0.020680,0.020680,146.638414,0.850000
15.550000,1.636900,0.021240,0.030900,77.066855,5000000.000000,7.000000,3.044572,0.021240,0.021240,143.341439,0.850000
15.700000,1.644100,0.021780,0.032000,75.486685,5000000.000000,7.000000,3.057964,0.021780,0.021780,140.402382,0.850000
15.850000,1.651000,0.022370,0.033200,73.804202,5000000.000000,7.000000,3.070798,0.022370,0.022370,137.273027,0.850000
16.000000,1.657300,0.023000,0.034300,72.056522,5000000.000000,7.000000,3.082515,0.023000,0.023000,134.022408,0.850000
16.150000,1.663400,0.023690,0.035300,70.215281,5000000.000000,7.000000,3.093861,0.023690,0.023690,130.597769,0.850000
16.300000,1.669100,0.024420,0.036300,68.349713,5000000.000000,7.000000,3.104463,0.024420,0.024420,127.127885,0.850000
16.450000,1.674100,0.025240,0.037200,66.327258,5000000.000000,7.000000,3.113763,0.025240,0.025240,123.366195,0.850000
16.600000,1.678900,0.026120,0.038000,64.276417,5000000.000000,7.000000,3.122691,0.026120,0.026120,119.551706,0.850000
16.750000,1.682900,0.027080,0.038800,62.145495,5000000.000000,7.000000,3.130130,0.027080,0.027080,115.588273,0.850000
16.900000,1.686500,0.028130,0.039400,59.953786,5000000.000000,7.000000,3.136826,0.028130,0.028130,111.511777,0.850000
17.050000,1.689700,0.029270,0.039900,57.728049,5000000.000000,7.000000,3.142778,0.029270,0.029270,107.371991,0.850000
17.200000,1.692200,0.030510,0.040300,55.463782,5000000.000000,7.000000,3.147428,0.030510,0.030510,103.160540,0.850000
17.350000,1.693900,0.031880,0.040500,53.133626,5000000.000000,7.000000,3.150590,0.031880,0.031880,98.826537,0.850000
17.500000,1.695000,0.033370,0.040600,50.794126,5000000.000000,7.000000,3.152636,0.033370,0.033370,94.475156,0.850000
17.650000,1.695500,0.034990,0.040500,48.456702,5000000.000000,7.000000,3.153566,0.034990,0.034990,90.127635,0.850000
17.800000,1.694700,0.036790,0.040300,46.064148,5000000.000000,7.000000,3.152078,0.036790,0.036790,85.677575,0.850000
17.950000,1.693400,0.038710,0.040000,43.745802,5000000.000000,7.000000,3.149660,0.038710,0.038710,81.365539,0.850000
18.100000,1.690700,0.040850,0.039400,41.388005,5000000.000000,7.000000,3.144638,0.040850,0.040850,76.980125,0.850000
18.250000,1.687100,0.043170,0.038600,39.080380,5000000.000000,7.000000,3.137942,0.043170,0.043170,72.688030,0.850000
18.400000,1.682300,0.045670,0.037700,36.835997,5000000.000000,7.000000,3.129014,0.045670,0.045670,68.513563,0.850000
18.550000,1.676100,0.048390,0.036600,34.637322,5000000.000000,7.000000,3.117483,0.048390,0.048390,64.424110,0.850000
18.700000,1.667400,0.051490,0.035300,32.382987,5000000.000000,7.000000,3.101301,0.051490,0.051490,60.231132,0.850000
18.850000,1.658400,0.054680,0.033800,30.329188,5000000.000000,7.000000,3.084561,0.054680,0.054680,56.411144,0.850000
19.000000,1.646400,0.058300,0.032100,28.240137,5000000.000000,7.000000,3.062242,0.058300,0.058300,52.525588,0.850000
19.150000,1.632400,0.062230,0.030100,26.231721,5000000.000000,7.000000,3.036202,0.062230,0.062230,48.790010,0.850000
19.300000,1.617400,0.066380,0.028000,24.365773,5000000.000000,7.000000,3.008303,0.066380,0.066380,45.319417,0.850000
19.450000,1.599400,0.071000,0.025600,22.526761,5000000.000000,7.000000,2.974824,0.071000,0.071000,41.898924,0.850000
19.600000,1.578700,0.076020,0.022900,20.766903,5000000.000000,7.000000,2.936322,0.076020,0.076020,38.625656,0.850000
19.750000,1.556800,0.081280,0.020100,19.153543,5000000.000000,7.000000,2.895589,0.081280,0.081280,35.624867,0.850000
19.900000,1.531100,0.087210,0.016900,17.556473,5000000.000000,7.000000,2.847788,0.087210,0.087210,32.654376,0.850000
20.050000,1.501800,0.093680,0.013300,16.031170,5000000.000000,7.000000,2.793291,0.093680,0.093680,29.817370,0.850000
20.200000,1.473300,0.100160,0.009700,14.709465,5000000.000000,7.000000,2.740282,0.100160,0.100160,27.359049,0.850000
20.350000,1.438000,0.107820,0.005400,13.337043,5000000.000000,7.000000,2.674626,0.107820,0.107820,24.806397,0.850000
20.500000,1.403600,0.115430,0.001000,12.159750,5000000.000000,7.000000,2.610643,0.115430,0.115430,22.616677,0.850000
20.650000,1.366300,0.123780,-0.004000,11.038132,5000000.000000,7.000000,2.541266,0.123780,0.123780,20.530509,0.850000
20.800000,1.331300,0.131880,-0.008900,10.094783,5000000.000000,7.000000,2.476168,0.131880,0.131880,18.775915,0.850000
20.950000,1.287700,0.141820,-0.015200,9.079819,5000000.000000,7.000000,2.395073,0.141820,0.141820,16.888121,0.850000
21.100000,1.255000,0.150180,-0.020600,8.356639,5000000.000000,7.000000,2.334253,0.150180,0.150180,15.543032,0.850000
21.250000,1.223200,0.158610,-0.026200,7.711998,5000000.000000,7.000000,2.275106,0.158610,0.158610,14.344025,0.850000
21.400000,1.194600,0.166750,-0.031600,7.164018,5000000.000000,7.000000,2.221911,0.166750,0.166750,13.324803,0.850000
21.550000,1.170400,0.174360,-0.036800,6.712549,5000000.000000,7.000000,2.176900,0.174360,0.174360,12.485087,0.850000
21.700000,1.148100,0.181860,-0.042000,6.313098,5000000.000000,7.000000,2.135423,0.181860,0.181860,11.742124,0.850000
21.850000,1.139100,0.186570,-0.045200,6.105483,5000000.000000,7.000000,2.118683,0.186570,0.186570,11.355968,0.850000
22.000000,1.122800,0.193050,-0.049700,5.816110,5000000.000000,7.000000,2.088366,0.193050,0.193050,10.817745,0.850000
22.150000,1.115400,0.197550,-0.052900,5.646166,5000000.000000,7.000000,2.074602,0.197550,0.197550,10.501655,0.850000
22.300000,1.104900,0.202890,-0.056600,5.445808,5000000.000000,7.000000,2.055072,0.202890,0.202890,10.128997,0.850000
22.450000,1.101000,0.206730,-0.059300,5.325787,5000000.000000,7.000000,2.047818,0.206730,0.206730,9.905763,0.850000
22.600000,1.091500,0.212070,-0.063100,5.146885,5000000.000000,7.000000,2.030149,0.212070,0.212070,9.573013,0.850000
22.750000,1.089500,0.215570,-0.065600,5.054043,5000000.000000,7.000000,2.026429,0.215570,0.215570,9.400329,0.850000
22.900000,1.087300,0.219120,-0.068100,4.962121,5000000.000000,7.000000,2.022337,0.219120,0.219120,9.229358,0.850000
23.050000,1.080600,0.224030,-0.071600,4.823461,5000000.000000,7.000000,2.009875,0.224030,0.224030,8.971455,0.850000
