alpha,cl,cd,cm,ld,re,ncrit,cl_corrected,cd_original,cd_corrected,ld_corrected,mach_corrected
3.250000,0.374200,0.006710,0.000100,55.767511,4500000.000000,5.000000,0.384343,0.006710,0.006710,57.279100,0.300000
3.400000,0.391500,0.006740,0.000100,58.086053,4500000.000000,5.000000,0.402112,0.006740,0.006740,59.660486,0.300000
3.550000,0.408600,0.006800,0.000100,60.088235,4500000.000000,5.000000,0.419675,0.006800,0.006800,61.716938,0.300000
3.700000,0.426000,0.006850,0.000100,62.189781,4500000.000000,5.000000,0.437547,0.006850,0.006850,63.875446,0.300000
3.850000,0.443100,0.006910,0.000200,64.124457,4500000.000000,5.000000,0.455110,0.006910,0.006910,65.862562,0.300000
4.000000,0.460300,0.006950,0.000200,66.230216,4500000.000000,5.000000,0.472777,0.006950,0.006950,68.025398,0.300000
4.150000,0.477400,0.007010,0.000300,68.102710,4500000.000000,5.000000,0.490340,0.007010,0.007010,69.948647,0.300000
4.300000,0.494800,0.007050,0.000300,70.184397,4500000.000000,5.000000,0.508212,0.007050,0.007050,72.086758,0.300000
4.450000,0.511800,0.007120,0.000400,71.882022,4500000.000000,5.000000,0.525672,0.007120,0.007120,73.830398,0.300000
4.600000,0.529000,0.007170,0.000400,73.779637,4500000.000000,5.000000,0.543339,0.007170,0.007170,75.779448,0.300000
4.750000,0.546200,0.007210,0.000500,75.755895,4500000.000000,5.000000,0.561005,0.007210,0.007210,77.809272,0.300000
4.900000,0.563300,0.007280,0.000600,77.376374,4500000.000000,5.000000,0.578568,0.007280,0.007280,79.473674,0.300000
5.050000,0.580500,0.007330,0.000600,79.195089,4500000.000000,5.000000,0.596235,0.007330,0.007330,81.341686,0.300000
5.200000,0.597500,0.007390,0.000700,80.852503,4500000.000000,5.000000,0.613695,0.007390,0.007390,83.044025,0.300000
5.350000,0.614600,0.007460,0.000800,82.386059,4500000.000000,5.000000,0.631259,0.007460,0.007460,84.619148,0.300000
5.500000,0.631800,0.007510,0.000900,84.127830,4500000.000000,5.000000,0.648925,0.007510,0.007510,86.408130,0.300000
5.650000,0.648800,0.007570,0.000900,85.706737,4500000.000000,5.000000,0.666386,0.007570,0.007570,88.029834,0.300000
5.800000,0.665700,0.007650,0.001100,87.019608,4500000.000000,5.000000,0.683744,0.007650,0.007650,89.378290,0.300000
5.950000,0.682800,0.007700,0.001200,88.675325,4500000.000000,5.000000,0.701307,0.007700,0.007700,91.078885,0.300000
6.100000,0.699800,0.007780,0.001300,89.948586,4500000.000000,5.000000,0.718768,0.007780,0.007780,92.386659,0.300000
6.250000,0.716700,0.007860,0.001400,91.183206,4500000.000000,5.000000,0.736126,0.007860,0.007860,93.654744,0.300000
6.400000,0.733700,0.007920,0.001600,92.638889,4500000.000000,5.000000,0.753587,0.007920,0.007920,95.149883,0.300000
6.550000,0.750600,0.007980,0.001700,94.060150,4500000.000000,5.000000,0.770945,0.007980,0.007980,96.609668,0.300000
6.700000,0.767500,0.008070,0.001800,95.105328,4500000.000000,5.000000,0.788303,0.008070,0.008070,97.683176,0.300000
6.850000,0.784100,0.008160,0.002000,96.090686,4500000.000000,5.000000,0.805353,0.008160,0.008160,98.695242,0.300000
7.000000,0.800900,0.008240,0.002200,97.196602,4500000.000000,5.000000,0.822609,0.008240,0.008240,99.831134,0.300000
7.150000,0.817700,0.008320,0.002400,98.281250,4500000.000000,5.000000,0.839864,0.008320,0.008320,100.945181,0.300000
7.300000,0.834200,0.008410,0.002700,99.191439,4500000.000000,5.000000,0.856811,0.008410,0.008410,101.880041,0.300000
7.450000,0.850800,0.008520,0.002900,99.859155,4500000.000000,5.000000,0.873861,0.008520,0.008520,102.565856,0.300000
7.600000,0.867200,0.008610,0.003100,100.720093,4500000.000000,5.000000,0.890706,0.008610,0.008610,103.450129,0.300000
7.750000,0.883800,0.008710,0.003400,101.469575,4500000.000000,5.000000,0.907756,0.008710,0.008710,104.219927,0.300000
7.900000,0.900100,0.008810,0.003700,102.167991,4500000.000000,5.000000,0.924497,0.008810,0.008810,104.937273,0.300000
8.050000,0.916400,0.008920,0.004000,102.735426,4500000.000000,5.000000,0.941239,0.008920,0.008920,105.520088,0.300000
8.200000,0.932300,0.009050,0.004400,103.016575,4500000.000000,5.000000,0.957570,0.009050,0.009050,105.808858,0.300000
8.350000,0.948500,0.009180,0.004700,103.322440,4500000.000000,5.000000,0.974209,0.009180,0.009180,106.123014,0.300000
8.500000,0.964500,0.009290,0.005100,103.821313,4500000.000000,5.000000,0.990643,0.009290,0.009290,106.635409,0.300000
8.650000,0.980800,0.009410,0.005400,104.229543,4500000.000000,5.000000,1.007385,0.009410,0.009410,107.054704,0.300000
8.800000,0.997100,0.009540,0.005700,104.517820,4500000.000000,5.000000,1.024127,0.009540,0.009540,107.350794,0.300000
8.950000,1.013600,0.009680,0.005900,104.710744,4500000.000000,5.000000,1.041074,0.009680,0.009680,107.548948,0.300000
9.100000,1.030100,0.009830,0.006200,104.791455,4500000.000000,5.000000,1.058021,0.009830,0.009830,107.631846,0.300000
9.250000,1.048100,0.010000,0.006100,104.810000,4500000.000000,5.000000,1.076509,0.010000,0.010000,107.650894,0.300000
9.400000,1.066100,0.010160,0.006000,104.931102,4500000.000000,5.000000,1.094997,0.010160,0.010160,107.775279,0.300000
9.550000,1.083900,0.010310,0.006000,105.130941,4500000.000000,5.000000,1.113279,0.010310,0.010310,107.980534,0.300000
9.700000,1.101100,0.010460,0.006100,105.267686,4500000.000000,5.000000,1.130946,0.010460,0.010460,108.120986,0.300000
10.000000,1.138600,0.010820,0.005600,105.231054,4500000.000000,5.000000,1.169462,0.010820,0.010820,108.083360,0.300000
10.150000,1.157100,0.011020,0.005300,105.000000,4500000.000000,5.000000,1.188463,0.011020,0.011020,107.846044,0.300000
10.300000,1.175500,0.011220,0.005200,104.768271,4500000.000000,5.000000,1.207362,0.011220,0.011220,107.608034,0.300000
10.450000,1.193800,0.011430,0.005000,104.444444,4500000.000000,5.000000,1.226158,0.011430,0.011430,107.275430,0.300000
10.600000,1.212000,0.011610,0.004800,104.392765,4500000.000000,5.000000,1.244851,0.011610,0.011610,107.222350,0.300000
10.750000,1.228900,0.011800,0.005000,104.144068,4500000.000000,5.000000,1.262210,0.011800,0.011800,106.966912,0.300000
10.900000,1.243300,0.011970,0.005700,103.868003,4500000.000000,5.000000,1.277000,0.011970,0.011970,106.683364,0.300000
11.050000,1.258000,0.012160,0.006300,103.453947,4500000.000000,5.000000,1.292098,0.012160,0.012160,106.258085,0.300000
11.200000,1.272800,0.012350,0.006900,103.060729,4500000.000000,5.000000,1.307299,0.012350,0.012350,105.854209,0.300000
11.350000,1.287700,0.012560,0.007400,102.523885,4500000.000000,5.000000,1.322603,0.012560,0.012560,105.302814,0.300000
11.500000,1.302500,0.012770,0.008000,101.996868,4500000.000000,5.000000,1.337804,0.012770,0.012770,104.761511,0.300000
11.650000,1.317300,0.012990,0.008600,101.408776,4500000.000000,5.000000,1.353006,0.012990,0.012990,104.157479,0.300000
11.800000,1.332100,0.013230,0.009100,100.687831,4500000.000000,5.000000,1.368207,0.013230,0.013230,103.416993,0.300000
11.950000,1.346700,0.013470,0.009700,99.977728,4500000.000000,5.000000,1.383203,0.013470,0.013470,102.687643,0.300000
12.100000,1.361300,0.013720,0.010300,99.220117,4500000.000000,5.000000,1.398198,0.013720,0.013720,101.909496,0.300000
12.250000,1.376000,0.013960,0.010800,98.567335,4500000.000000,5.000000,1.413297,0.013960,0.013960,101.239021,0.300000
12.400000,1.390700,0.014190,0.011400,98.005638,4500000.000000,5.000000,1.428395,0.014190,0.014190,100.662098,0.300000
12.550000,1.405300,0.014430,0.012000,97.387387,4500000.000000,5.000000,1.443391,0.014430,0.014430,100.027090,0.300000
12.700000,1.419800,0.014680,0.012600,96.716621,4500000.000000,5.000000,1.458284,0.014680,0.014680,99.338143,0.300000
12.850000,1.434100,0.014940,0.013200,95.990629,4500000.000000,5.000000,1.472972,0.014940,0.014940,98.592473,0.300000
13.000000,1.448200,0.015210,0.013800,95.213675,4500000.000000,5.000000,1.487454,0.015210,0.015210,97.794459,0.300000
13.150000,1.462100,0.015490,0.014500,94.389929,4500000.000000,5.000000,1.501730,0.015490,0.015490,96.948385,0.300000
13.300000,1.475800,0.015780,0.015200,93.523447,4500000.000000,5.000000,1.515802,0.015780,0.015780,96.058417,0.300000
13.450000,1.489200,0.016080,0.015900,92.611940,4500000.000000,5.000000,1.529565,0.016080,0.016080,95.122204,0.300000
13.600000,1.502300,0.016400,0.016600,91.603659,4500000.000000,5.000000,1.543020,0.016400,0.016400,94.086592,0.300000
13.750000,1.515100,0.016730,0.017400,90.561865,4500000.000000,5.000000,1.556167,0.016730,0.016730,93.016561,0.300000
13.900000,1.527600,0.017070,0.018300,89.490334,4500000.000000,5.000000,1.569006,0.017070,0.017070,91.915986,0.300000
14.050000,1.539700,0.017420,0.019200,88.386912,4500000.000000,5.000000,1.581434,0.017420,0.017420,90.782655,0.300000
14.200000,1.551400,0.017790,0.020100,87.206296,4500000.000000,5.000000,1.593451,0.017790,0.017790,89.570038,0.300000
14.350000,1.562600,0.018180,0.021100,85.951595,4500000.000000,5.000000,1.604955,0.018180,0.018180,88.281329,0.300000
14.500000,1.573000,0.018570,0.022200,84.706516,4500000.000000,5.000000,1.615636,0.018570,0.018570,87.002501,0.300000
14.650000,1.582200,0.018930,0.023500,83.581616,4500000.000000,5.000000,1.625086,0.018930,0.018930,85.847111,0.300000
14.800000,1.590700,0.019310,0.024900,82.377007,4500000.000000,5.000000,1.633816,0.019310,0.019310,84.609850,0.300000
14.950000,1.598900,0.019730,0.026300,81.039027,4500000.000000,5.000000,1.642238,0.019730,0.019730,83.235604,0.300000
15.100000,1.606900,0.020170,0.027700,79.667824,4500000.000000,5.000000,1.650455,0.020170,0.020170,81.827234,0.300000
15.250000,1.614700,0.020640,0.029000,78.231589,4500000.000000,5.000000,1.658467,0.020640,0.020640,80.352071,0.300000
15.400000,1.622100,0.021140,0.030300,76.731315,4500000.000000,5.000000,1.666067,0.021140,0.021140,78.811131,0.300000
15.550000,1.629200,0.021690,0.031500,75.112955,4500000.000000,5.000000,1.673360,0.021690,0.021690,77.148906,0.300000
15.700000,1.635900,0.022280,0.032700,73.424596,4500000.000000,5.000000,1.680241,0.022280,0.022280,75.414783,0.300000
15.850000,1.642200,0.022910,0.033800,71.680489,4500000.000000,5.000000,1.686712,0.022910,0.022910,73.623402,0.300000
16.000000,1.648200,0.023590,0.034900,69.868588,4500000.000000,5.000000,1.692875,0.023590,0.023590,71.762389,0.300000
16.150000,1.653700,0.024340,0.035900,67.941660,4500000.000000,5.000000,1.698524,0.024340,0.024340,69.783231,0.300000
16.300000,1.658700,0.025140,0.036800,65.978520,4500000.000000,5.000000,1.703659,0.025140,0.025140,67.766880,0.300000
16.450000,1.663300,0.026030,0.037700,63.899347,4500000.000000,5.000000,1.708384,0.026030,0.026030,65.631350,0.300000
16.600000,1.667300,0.026990,0.038400,61.774731,4500000.000000,5.000000,1.712492,0.026990,0.026990,63.449147,0.300000
16.750000,1.670800,0.028030,0.039100,59.607563,4500000.000000,5.000000,1.716087,0.028030,0.028030,61.223237,0.300000
16.900000,1.673800,0.029180,0.039600,57.361206,4500000.000000,5.000000,1.719169,0.029180,0.029180,58.915992,0.300000
17.050000,1.676200,0.030420,0.040000,55.101907,4500000.000000,5.000000,1.721634,0.030420,0.030420,56.595454,0.300000
17.200000,1.677700,0.031800,0.040200,52.757862,4500000.000000,5.000000,1.723174,0.031800,0.031800,54.187873,0.300000
17.350000,1.678700,0.033300,0.040300,50.411411,4500000.000000,5.000000,1.724201,0.033300,0.033300,51.777822,0.300000
17.500000,1.679000,0.034930,0.040300,48.067564,4500000.000000,5.000000,1.724510,0.034930,0.034930,49.370444,0.300000
17.650000,1.678300,0.036720,0.040000,45.705338,4500000.000000,5.000000,1.723791,0.036720,0.036720,46.944189,0.300000
17.800000,1.676400,0.038700,0.039700,43.317829,4500000.000000,5.000000,1.721839,0.038700,0.038700,44.491967,0.300000
17.950000,1.673800,0.040830,0.039100,40.994367,4500000.000000,5.000000,1.719169,0.040830,0.040830,42.105527,0.300000
18.100000,1.669900,0.043190,0.038300,38.664043,4500000.000000,5.000000,1.715163,0.043190,0.043190,39.712039,0.300000
18.250000,1.664600,0.045760,0.037300,36.376748,4500000.000000,5.000000,1.709719,0.045760,0.045760,37.362747,0.300000
18.400000,1.657800,0.048560,0.036200,34.139209,4500000.000000,5.000000,1.702735,0.048560,0.048560,35.064559,0.300000
18.550000,1.649500,0.051630,0.034800,31.948480,4500000.000000,5.000000,1.694210,0.051630,0.051630,32.814449,0.300000
18.700000,1.639500,0.054970,0.033300,29.825359,4500000.000000,5.000000,1.683939,0.054970,0.054970,30.633781,0.300000
18.850000,1.628000,0.058530,0.031600,27.814796,4500000.000000,5.000000,1.672127,0.058530,0.058530,28.568721,0.300000
19.000000,1.613900,0.062510,0.029600,25.818269,4500000.000000,5.000000,1.657645,0.062510,0.062510,26.518078,0.300000
19.150000,1.598400,0.066750,0.027400,23.946067,4500000.000000,5.000000,1.641725,0.066750,0.066750,24.595130,0.300000
19.300000,1.580500,0.071370,0.025000,22.145159,4500000.000000,5.000000,1.623340,0.071370,0.071370,22.745408,0.300000
19.450000,1.560300,0.076350,0.022400,20.436149,4500000.000000,5.000000,1.602592,0.076350,0.076350,20.990075,0.300000
19.600000,1.537900,0.081740,0.019500,18.814534,4500000.000000,5.000000,1.579585,0.081740,0.081740,19.324505,0.300000
19.750000,1.513200,0.087520,0.016300,17.289762,4500000.000000,5.000000,1.554216,0.087520,0.087520,17.758404,0.300000
19.900000,1.485400,0.093820,0.012900,15.832445,4500000.000000,5.000000,1.525662,0.093820,0.093820,16.261586,0.300000
20.050000,1.457400,0.100280,0.009300,14.533307,4500000.000000,5.000000,1.496903,0.100280,0.100280,14.927235,0.300000
20.200000,1.425300,0.107460,0.005200,13.263540,4500000.000000,5.000000,1.463933,0.107460,0.107460,13.623051,0.300000
20.350000,1.392200,0.114900,0.001000,12.116623,4500000.000000,5.000000,1.429936,0.114900,0.114900,12.445046,0.300000
20.500000,1.357300,0.122880,-0.003800,11.045736,4500000.000000,5.000000,1.394090,0.122880,0.122880,11.345132,0.300000
20.650000,1.324600,0.130630,-0.008400,10.140090,4500000.000000,5.000000,1.360504,0.130630,0.130630,10.414939,0.300000
20.800000,1.284700,0.139890,-0.014200,9.183644,4500000.000000,5.000000,1.319522,0.139890,0.139890,9.432569,0.300000
20.950000,1.251800,0.148250,-0.019500,8.443845,4500000.000000,5.000000,1.285730,0.148250,0.148250,8.672717,0.300000
21.100000,1.221100,0.156480,-0.024900,7.803553,4500000.000000,5.000000,1.254198,0.156480,0.156480,8.015070,0.300000
21.250000,1.192900,0.164470,-0.030200,7.252994,4500000.000000,5.000000,1.225234,0.164470,0.164470,7.449588,0.300000
21.400000,1.167400,0.172290,-0.035500,6.775785,4500000.000000,5.000000,1.199043,0.172290,0.172290,6.959444,0.300000
21.550000,1.145700,0.179610,-0.040500,6.378821,4500000.000000,5.000000,1.176754,0.179610,0.179610,6.551720,0.300000
21.700000,1.134400,0.184830,-0.044100,6.137532,4500000.000000,5.000000,1.165148,0.184830,0.184830,6.303891,0.300000
21.850000,1.117600,0.191450,-0.048700,5.837555,4500000.000000,5.000000,1.147893,0.191450,0.191450,5.995784,0.300000
22.000000,1.103900,0.197450,-0.052800,5.590782,4500000.000000,5.000000,1.133821,0.197450,0.197450,5.742322,0.300000
22.150000,1.097200,0.201920,-0.055900,5.433835,4500000.000000,5.000000,1.126940,0.201920,0.201920,5.581120,0.300000
22.300000,1.087800,0.207160,-0.059600,5.251014,4500000.000000,5.000000,1.117285,0.207160,0.207160,5.393343,0.300000
22.450000,1.082400,0.211500,-0.062600,5.117730,4500000.000000,5.000000,1.111739,0.211500,0.211500,5.256448,0.300000
22.600000,1.079500,0.215230,-0.065200,5.015565,4500000.000000,5.000000,1.108760,0.215230,0.215230,5.151513,0.300000
22.750000,1.071600,0.220480,-0.068900,4.860305,4500000.000000,5.000000,1.100646,0.220480,0.220480,4.992044,0.300000
22.900000,1.069700,0.224050,-0.071400,4.774381,4500000.000000,5.000000,1.098694,0.224050,0.224050,4.903791,0.300000
23.050000,1.063500,0.229030,-0.074900,4.643496,4500000.000000,5.000000,1.092326,0.229030,0.229030,4.769359,0.300000
